Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
07/21/2019,60371103,9,10.7,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/22/2019,60371103,9,15.8,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/23/2019,60371103,9,14.9,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/24/2019,60371103,9,14.7,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/25/2019,60371103,9,17.4,62,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/26/2019,60371103,9,18.3,64,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/27/2019,60371103,9,16.1,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/28/2019,60371103,9,16.1,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/29/2019,60371103,9,18.5,64,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/30/2019,60371103,9,17.9,63,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/31/2019,60371103,9,18.2,64,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/01/2019,60371103,9,14.5,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/02/2019,60371103,9,14.8,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/03/2019,60371103,9,15.7,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/04/2019,60371103,9,13.6,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/05/2019,60371103,9,14.1,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/06/2019,60371103,9,15.2,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/07/2019,60371103,9,17.4,62,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/08/2019,60371103,9,17.3,62,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/09/2019,60371103,9,16.8,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/10/2019,60371103,9,12.7,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/11/2019,60371103,9,9.7,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/12/2019,60371103,9,14,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/13/2019,60371103,9,19.9,67,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/14/2019,60371103,9,15.5,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/15/2019,60371103,9,16.9,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/16/2019,60371103,9,16.7,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/17/2019,60371103,9,10.5,44,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/18/2019,60371103,9,10,42,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/19/2019,60371103,9,13.9,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/20/2019,60371103,9,13.4,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/21/2019,60371103,9,14.2,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/22/2019,60371103,9,15.7,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/23/2019,60371103,9,15,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/24/2019,60371103,9,14.5,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/25/2019,60371103,9,12.4,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/26/2019,60371103,9,12.7,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/27/2019,60371103,9,13.4,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/28/2019,60371103,9,14.3,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/29/2019,60371103,9,14,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/30/2019,60371103,9,15.4,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/31/2019,60371103,9,18.3,64,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/01/2019,60371103,9,17.9,63,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/02/2019,60371103,9,14,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/03/2019,60371103,9,13.6,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/04/2019,60371103,9,11.5,48,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/05/2019,60371103,9,13.9,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/06/2019,60371103,9,13.2,53,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/07/2019,60371103,9,11.7,49,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/08/2019,60371103,9,10.9,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/09/2019,60371103,9,13.3,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/10/2019,60371103,9,11.3,47,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/11/2019,60371103,9,15.8,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/12/2019,60371103,9,17.7,63,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/13/2019,60371103,9,16.5,60,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/14/2019,60371103,9,16.9,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/15/2019,60371103,9,20.2,68,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/16/2019,60371103,9,16.7,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/17/2019,60371103,9,16.1,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/26/2019,60371103,9,13.5,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/27/2019,60371103,9,9.3,39,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/28/2019,60371103,9,6.1,25,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/29/2019,60371103,9,7.7,32,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/30/2019,60371103,9,9.6,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/01/2019,60371103,9,10.3,43,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/02/2019,60371103,9,12.7,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/03/2019,60371103,9,13.6,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/04/2019,60371103,9,14.5,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/05/2019,60371103,9,16.3,60,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/06/2019,60371103,9,17,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/07/2019,60371103,9,14.7,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/08/2019,60371103,9,15.9,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/09/2019,60371103,9,16.1,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/10/2019,60371103,9,15.1,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/11/2019,60371103,9,11.6,48,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/12/2019,60371103,9,22.3,72,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/13/2019,60371103,9,20.2,68,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/14/2019,60371103,9,15.7,59,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/15/2019,60371103,9,19.3,66,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/16/2019,60371103,9,13.4,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/17/2019,60371103,9,16.7,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/18/2019,60371103,9,12.3,51,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/19/2019,60371103,9,13.8,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/20/2019,60371103,9,11.8,49,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/21/2019,60371103,9,7.9,33,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/22/2019,60371103,9,9.9,41,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/23/2019,60371103,9,15.2,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/24/2019,60371103,9,15.2,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/25/2019,60371103,9,11,46,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/26/2019,60371103,9,9.7,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/27/2019,60371103,9,13.1,53,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/28/2019,60371103,9,16.9,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/29/2019,60371103,9,14.2,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/30/2019,60371103,9,10.2,43,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/31/2019,60371103,9,10.2,43,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/01/2019,60371103,9,9.7,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/02/2019,60371103,9,21.4,71,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/03/2019,60371103,9,20.2,68,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/04/2019,60371103,9,19.5,67,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/05/2019,60371103,9,18.6,65,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/06/2019,60371103,9,23.1,74,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/07/2019,60371103,9,33.9,97,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/08/2019,60371103,9,19.5,67,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/09/2019,60371103,9,10.6,44,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/10/2019,60371103,9,21,70,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/11/2019,60371103,9,25.3,79,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/12/2019,60371103,9,24,76,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/13/2019,60371103,9,25,78,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/14/2019,60371103,9,22.5,73,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/15/2019,60371103,9,19.7,67,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/16/2019,60371103,9,20.8,69,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/17/2019,60371103,9,9.5,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/18/2019,60371103,9,7.7,32,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/19/2019,60371103,9,13.2,53,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/20/2019,60371103,9,7.1,30,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/21/2019,60371103,9,8.9,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/22/2019,60371103,9,11.2,47,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/23/2019,60371103,9,10.9,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/24/2019,60371103,9,9.5,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/25/2019,60371103,9,12.6,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/26/2019,60371103,9,12.3,51,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/27/2019,60371103,9,6.3,26,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/28/2019,60371103,9,3.6,15,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/29/2019,60371103,9,7.2,30,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/30/2019,60371103,9,7.3,30,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/01/2019,60371103,9,6.5,27,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/02/2019,60371103,9,10.5,44,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/03/2019,60371103,9,14.6,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/04/2019,60371103,9,9.5,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/05/2019,60371103,9,9.6,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/06/2019,60371103,9,10.8,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/07/2019,60371103,9,6.9,29,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/08/2019,60371103,9,8.3,35,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/09/2019,60371103,9,10.9,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/10/2019,60371103,9,13.2,53,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/11/2019,60371103,9,13.6,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/12/2019,60371103,9,25.7,80,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/13/2019,60371103,9,28.7,86,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/14/2019,60371103,9,24.6,77,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/15/2019,60371103,9,5.7,24,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/16/2019,60371103,9,7.9,33,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/17/2019,60371103,9,7.2,30,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/18/2019,60371103,9,8.2,34,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/19/2019,60371103,9,15.5,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/20/2019,60371103,9,8.3,35,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/21/2019,60371103,9,10.4,43,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/22/2019,60371103,9,11.5,48,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/23/2019,60371103,9,6.5,27,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/24/2019,60371103,9,10.5,44,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/25/2019,60371103,9,7.9,33,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/26/2019,60371103,9,6,25,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/27/2019,60371103,9,8.9,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/28/2019,60371103,9,12.7,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/29/2019,60371103,9,15.2,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/30/2019,60371103,9,11.9,50,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/31/2019,60371103,9,13.3,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/03/2019,60371103,11,10.1,42,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/09/2019,60371103,11,15,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/15/2019,60371103,11,5,21,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/21/2019,60371103,11,4.9,20,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/27/2019,60371103,11,9.5,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/02/2019,60371103,11,5,21,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/08/2019,60371103,11,9.4,39,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/14/2019,60371103,11,5.5,23,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/20/2019,60371103,11,7.7,32,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/26/2019,60371103,11,18.4,64,Los Angeles-North Main Street,1,100,34.06659,-118.22688
03/04/2019,60371103,11,4.2,18,Los Angeles-North Main Street,1,100,34.06659,-118.22688
03/10/2019,60371103,11,7.8,33,Los Angeles-North Main Street,1,100,34.06659,-118.22688
03/16/2019,60371103,11,8.2,34,Los Angeles-North Main Street,1,100,34.06659,-118.22688
03/22/2019,60371103,11,6.8,28,Los Angeles-North Main Street,1,100,34.06659,-118.22688
03/28/2019,60371103,11,5.3,22,Los Angeles-North Main Street,1,100,34.06659,-118.22688
04/03/2019,60371103,11,4.8,20,Los Angeles-North Main Street,1,100,34.06659,-118.22688
04/09/2019,60371103,11,10.7,45,Los Angeles-North Main Street,1,100,34.06659,-118.22688
04/15/2019,60371103,11,14.6,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
04/21/2019,60371103,11,8.3,35,Los Angeles-North Main Street,1,100,34.06659,-118.22688
04/27/2019,60371103,11,20.1,68,Los Angeles-North Main Street,1,100,34.06659,-118.22688
05/03/2019,60371103,11,18.7,65,Los Angeles-North Main Street,1,100,34.06659,-118.22688
05/09/2019,60371103,11,10,42,Los Angeles-North Main Street,1,100,34.06659,-118.22688
05/15/2019,60371103,11,13.7,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
05/21/2019,60371103,11,8,33,Los Angeles-North Main Street,1,100,34.06659,-118.22688
05/27/2019,60371103,11,6,25,Los Angeles-North Main Street,1,100,34.06659,-118.22688
06/02/2019,60371103,11,9.1,38,Los Angeles-North Main Street,1,100,34.06659,-118.22688
06/08/2019,60371103,11,12.3,51,Los Angeles-North Main Street,1,100,34.06659,-118.22688
06/14/2019,60371103,11,12.8,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
06/20/2019,60371103,11,9,38,Los Angeles-North Main Street,1,100,34.06659,-118.22688
06/26/2019,60371103,11,9.1,38,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/02/2019,60371103,11,15.5,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/08/2019,60371103,11,11.1,46,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/14/2019,60371103,11,17.1,62,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/20/2019,60371103,11,8.8,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
07/26/2019,60371103,11,15.1,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/01/2019,60371103,11,11.3,47,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/07/2019,60371103,11,14.5,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/13/2019,60371103,11,15.5,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/19/2019,60371103,11,11.4,48,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/25/2019,60371103,11,9.1,38,Los Angeles-North Main Street,1,100,34.06659,-118.22688
08/31/2019,60371103,11,14,55,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/06/2019,60371103,11,11.7,49,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/12/2019,60371103,11,13.6,54,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/18/2019,60371103,11,9.7,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/24/2019,60371103,11,14.3,56,Los Angeles-North Main Street,1,100,34.06659,-118.22688
09/30/2019,60371103,11,8.3,35,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/06/2019,60371103,11,15.3,58,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/12/2019,60371103,11,20.7,69,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/18/2019,60371103,11,11.2,47,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/24/2019,60371103,11,12.7,52,Los Angeles-North Main Street,1,100,34.06659,-118.22688
10/30/2019,60371103,11,9.9,41,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/05/2019,60371103,11,16.3,60,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/11/2019,60371103,11,32.5,94,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/17/2019,60371103,11,9.3,39,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/23/2019,60371103,11,8.9,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
11/29/2019,60371103,11,7.5,31,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/05/2019,60371103,11,8.8,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/11/2019,60371103,11,13.1,53,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/17/2019,60371103,11,6.3,26,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/23/2019,60371103,11,5.6,23,Los Angeles-North Main Street,1,100,34.06659,-118.22688
12/29/2019,60371103,11,16.8,61,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/03/2019,60371103,12,9.7,40,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/09/2019,60371103,12,15,57,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/15/2019,60371103,12,5.1,21,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/21/2019,60371103,12,4.6,19,Los Angeles-North Main Street,1,100,34.06659,-118.22688
01/27/2019,60371103,12,8.8,37,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/02/2019,60371103,12,4.3,18,Los Angeles-North Main Street,1,100,34.06659,-118.22688
02/08/2019,60371103,12,10.4,43,Los Angeles-North Main Street,1,100,34.06659,-118.22688
